,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,SBR File
3025,1.0,0.3744639086451832,1.0,16.52452050832086,0.0,6.859768365677097,2.571940248042364,1.0,7.875651208265372,15.973660655473042,44.710193515352586,22.524365328291687,31.132597573567935,0.2505758031901739,1.0,1.9579046537520757,2.4183489885453966,-0.33229415160511655,48.1383427009946,-17.02396448291651,35.64357997201323,-79.61172161881184,19.189921036812102,61.62370163770716,2.959304175668205,5.071524274416373,72.09225962804105,45.02938015831006,479.18952546136177,4.72854106972883,6.143051736293362,1.6284374206393326,6.122723652493265,3.5597483714677467,-0.052697444391991435,2.4934879423050327,52.999644445508906,17.563997919089612,2.1296676566833317,1
3026,2.0,0.5366889818036003,0.0,0.0,0.0,19.777456185969328,0.0,2.261099733973755,0.0,8.004905641051103,4.349588244905879,11.513011551776184,40.52263959140706,5.743428814427217,18.80052752921246,-2.7048011824292644,-0.2750768006852915,5.271242512822764,2.9150241727080166,141.04650492203695,305.8256848441132,102.63977244160722,36.60107314517698,98.25013607477518,10.426809300415666,-9.242077740657397,103.64942934968455,731.2270962556945,84.89622568466301,-7.641227484329093,4.0,5.218119884103784,14.52307183583153,5.203425287936817,-0.02962432992539285,11.187799934238233,6.699765907349409,14.021734005945824,28.68006981085756,1
3027,1.0,2.7656423174677514,1.0,16.198792593513854,1.1895214581156415,2.949498425656688,1.8720140857354886,2.2480560438475585,0.0,1.5237215879279922,1.226639091462352,24.31630627614723,107.0251699120305,6.435171806619336,8.553368872982952,0.0,2.3746469111376447,0.7262059502798575,29.219391019430045,42.429651093586514,17.445776121654205,1027.2960407373566,34.1434544036192,389.7275155727725,999.5260114747389,5.0,64.74189186731411,15.603717356758684,371.49746660806056,12.811368837684721,-0.2836787125775111,75.28909905865407,-0.15644465790981543,3.9161516588849468,-1.7240102755988014,27.104042624954424,133.0884258068347,94.20447329486223,4.72373481882043,1
3028,11.906079320907153,3.8680618734150647,-0.7476284886901539,12.518545398793504,1.0,11.295376930508224,0.0,2.548306729968787,0.0,3.9441325779903043,0.06093201728684505,38.91457363246912,31.589230131441987,-0.4979885339810063,0.2002651408505165,1.0,5.97674644940178,3.2755459317921685,6.557406243443307,525.898871833768,62.982795191085316,279.6062120585484,74.9216383826518,567.9007753655334,22.471495339534655,16.267894051167122,309.347015795808,55.03387503002216,93.06642068666183,7.392448625200728,2.6905104375134288,3.1493091808858575,3.2879546767621246,-3.3235738672167914,-3.9139300680170828,38.34742845108967,24.89177140286354,-9.00857399245371,61.579702577898644,1
3029,1.0,1.0,1.9229027134686183,10.438172321845848,1.0,9.694525485874534,2.128484907511141,0.8606315379382734,0.0,19.677556445921503,-22.225628314091395,48.22086627251028,-0.703257418109264,-3.423778391979555,46.52202168000416,0.0,3.4169937681585605,1.1192547730993918,23.724058916914757,893.9793180366864,103.09656101631583,-32.19532059024931,116.46163315044333,111.19677453018858,99.91766938122217,77.78028177438918,112.1490018918773,87.88392256044564,184.90788642175548,6.565947484027103,14.055331435872754,9.43545140109832,6.065251685070481,3.7343726716230203,-1.0450235543889888,3.2816129243072383,108.77663660774735,164.76878941910428,8.281049313336677,1
3030,1.0,2.797361767052137,2.120075251798066,11.0,0.0,9.300151781254625,0.0,1.0,0.0,14.994323802368935,19.6321230931304,4.220108187450798,-6.329239547589861,-0.7134508391377273,26.851483415694343,30.593305196774324,13.946665725724806,4.936704142053179,23.79730100765832,398.8770753994206,27.76097894502407,26.969220022987457,106.16302424218335,73.8422274064963,585.2103530143702,302.15392042273174,49.919641561946534,215.04952286380993,131.98694525525258,18.311769285099235,4.423012399340035,-0.48844491542719626,3.907356313798287,1.2870700541505862,0.14722501660557719,26.0,-1.9669408509742432,250.24635145354642,-2.168648770165701,1
3031,1.0,2.557295671574248,1.0,2.2190316395556278,0.0,10.247482284994462,2.527783699856417,3.440022613439273,0.0,3.8468621932804066,32.65058635083468,809.8244543385318,49.36755026430861,2.459548972852761,84.32442614583815,4.557088262681534,0.0,0.0,66.06723218350486,4249.005368450524,113.54849367108694,-74.02371409572127,21.257667475678147,150.6695396761096,19.316282807222542,43.68449650838638,-31.383258756067946,32.87011572437796,36.45550428485126,6.67132286230783,10.706694572856074,8.599039280964716,1.0,-1.4732324020415817,-0.7074531078512974,250.93251650793385,95.28162199488628,-54.56619195348072,36.428559566077276,1
3032,1.0,-0.5788336218366772,1.705252128342153,11.771333981118946,0.0,13.060061577789048,0.0,6.065572052170977,12.711470193440594,6.185995658268186,33.20597485026909,17.0185396301629,11.87194313602923,5.391177338237404,2.244255975397441,2.125454958333814,7.9029461749786165,7.933484404372709,58.1292969287028,788.3309063593402,110.11353743441254,254.95405701313348,30.621368554948013,81.81410353885508,-22.805549197769594,231.79801042585612,111.81290579713983,6.441181270981346,29.425618521056602,1.256786474839072,-3.4590823222867213,10.484886588397059,1.0,3.02472239206599,0.2542998406597743,326.56068753876536,-62.18233348173288,103.33572700358067,25.73190727930732,1
3033,1.0,1.0,1.0,-0.13167390993696992,0.0,12.066309172995709,1.7637488780341624,1.0,0.0,0.0,327.5102021630887,115.5921976325306,40.77371987588868,2.4615464703655046,153.28927846093433,0.0,0.0,0.0,62.94749071174924,121.013592284338,2.724833790733988,48.71162496561642,208.86855614519223,181.3999334289732,168.5776220343233,104.59598595623407,173.9270124414921,199.0014109553302,104.04442228626216,0.46316649443189617,2.0,17.762271966402245,6.7564663148236095,3.986267829543398,0.14681622570877345,87.28865524273567,240.09647152698136,19.337467908368247,134.07003227736647,1
3034,1.0,1.449077121388617,1.0,9.569728685213459,1.4773810331790886,0.3089308751196782,0.0,8.266271065780131,26.525034311810145,19.01556767065034,7.570378795967041,61.75015119289894,-0.5385947772418831,25.35252910897933,19.750221579912505,0.0,3.9627296943401262,0.0,-0.9817102185663469,455.62454326807773,99.9545062406982,1341.3579943106524,93.83673125107227,93.81070996538193,26.312172965205775,716.7297029738992,697.4557079034482,88.56597318426152,25.86602604132223,5.729062898486571,4.960534645266543,0.9657758357678299,3.0,9.302194740397809,0.46876883990059465,16.771929800519747,18.695929556883964,19.83602697114376,51.484857382838456,1
3035,0.3352268058664418,2.355439630501496,1.0,4.0,-0.4027357704881367,-1.3126708683325345,-0.23518977291972443,3.9258989242458746,6.477334874037166,0.0,-0.9468869162956994,18.40136867372241,13.856407519887476,0.0,22.09373547129149,0.0,2.6101938748574463,0.0,19.242990216800465,1155.5642843799897,5.59921344280081,755.6436102752166,191.7109934570845,276.09138862197995,75.01095087054253,350.26712581716424,190.60069336357455,169.56846006689904,-42.186808740311584,3.313988109208286,0.913579618830898,1.3038340328182387,1.0,0.22458919135417177,-0.11006969279367881,69.84449445368017,-0.9951403851871401,99.01702383215388,7.333904650311761,1
3036,1.0,1.3433123790984365,1.0,3.0625769557381224,0.0,-2.247592552894389,0.0,0.9806863036218509,4.889162690483509,20.03380412161095,40.055929595243185,24.934320285162304,22.05287333693484,28.68833655212579,24.03910620035197,0.0,11.501998998772919,1.7381513097596284,45.47756520605465,119.10380735760754,106.29704376591103,741.2894084935277,32.62353569682093,-19.192015944151187,16.356826036611054,8.074123391535718,31.12021849318881,32.08911331289564,23.73569367515051,10.343785781590547,3.0,6.58665854553071,1.2361677892354588,0.5761899075432146,0.0715825834319952,-17.602283111490962,68.34950884891772,104.64124340632588,56.34486203431338,1
3037,-0.6487446437933484,1.039219722629925,2.4349773046538163,-22.892410228001214,-0.2279373461313664,13.090343665352831,2.8238006774991264,1.0,0.0,-0.9246265696072946,2.0,2.878958909331544,37.2574571443309,0.0,55.9478605887719,4.8050607932258345,10.616748392484407,0.0,-0.9347171292655873,212.03131244310904,32.4510347172673,40.199716705675925,53.99454109490274,6.370280431095839,46.55855032538456,105.54385472701014,280.58052004641695,12.003497395487026,6.6808770271952165,14.886283173487177,-1.4243517306610283,4.09330712189292,1.0,0.34222414790672595,0.0035529377530718886,88.51050597380205,17.678866981204344,66.39829700158043,21.793631093481274,1
3038,1.0,2.3276110502718463,1.0,2.4362919877690743,0.0,2.3409448668510957,0.0,2.1154088101883057,3.723077902201906,4.5930078258668,15.843657748757387,18.33987109229344,187.14984783964678,5.153592743157082,13.652152166456315,0.0,1.4473137096014914,0.0,5.38501172642045,844.393223930823,20.01959647776617,146.46059563878794,60.93749040484955,47.347337389007116,19.472782528436966,14.345679189329541,213.4823790578986,192.56110925871062,156.5659181919076,5.448369289698146,14.21758730748915,2.0963552487799415,9.391569536761448,0.0,-0.7245234371771253,243.9525144845818,-67.92282775794487,1.2400916332357763,7.307966188448118,1
3039,2.701144514966419,-1.3694484175539285,1.0,5.532815601328267,0.0,9.814405113504705,0.0,1.0,6.092083609690631,-1.8180274825521066,12.287692937178555,26.47544061827372,-11.226464176259881,18.421603176575854,32.318636851573864,-0.4580572173588221,2.0,-2.1516632795519772,376.1853814580087,1387.818247820019,73.9711220004385,553.3246984915943,5.13117736998007,119.75028420334709,111.19729610349017,15.714360591373776,148.76408729867512,103.34487124095143,1.408055296210972,0.0,9.887459753873221,5.724088919323096,-0.7150911089943026,5.375721312654491,-0.06797739436788919,81.94316008268194,1.349834432743668,19.348617857596874,47.445425937958234,1
3040,-2.4226362422194847,1.9355149693828186,1.3631800147128064,67.89641882076864,1.0,10.142929008337802,0.0,-1.3316001569711884,9.47919545607498,4.656294124577355,3.2553100686421743,18.27039578003729,3.0082641223160724,2.0,9.088047871412954,1.943516383116108,-3.263113345092951,0.0,18.837604658236984,287.69443682360395,153.37038751132178,220.6387407215785,22.35965368812451,35.27523715028601,18.301296950254745,36.56009389490677,178.47315874348502,-75.40261785032837,22.85862634578659,5.1633327116916,6.085126044455108,12.088337957577421,3.418298296799857,5.755823900542693,0.24865275184988408,19.98200916983579,1.3266114950008814,69.88648657051853,14.0,1
3041,1.5418585846337112,1.0,1.0,18.510406977601306,0.0,10.318347826847976,1.8958906848001975,0.6002391009984119,0.0,7.235756250778307,9.0,17.526893055631636,1.368435217266825,0.0,30.098365203329532,1.0,3.35005259081754,0.0,5.4835241714865,197.9392327471462,55.27608379229033,108.01293253935162,5.561108168600241,85.52434483988348,11.79258209736484,8.0,162.66123789117688,5.461186836830114,-4.254411261270498,9.527269273677268,3.468112864381402,1.3730589200223182,7.99390492810206,6.016139269230905,-0.2726158769186864,17.277948788313218,1.0946230710655802,60.96293330357926,2.748298014377557,1
3042,2.0,3.761983883581204,1.0,1.6412804267336538,0.0,-13.861139542255557,0.0,23.694681696999062,14.568671571059376,1.9530781406071704,50.22780865506951,21.877706759415283,-0.6456620181911095,8.59322454715025,19.964190554850287,9.19223550339619,0.0,-1.0598541155934107,-13.33511792678872,1238.7208363026768,126.46769782109881,277.21588626970123,215.7767063365235,105.62403265567943,36.197278127995865,265.07984873705004,182.8177064527293,37.179472461489,3.280672130034956,2.0,0.0,3.0,6.326105314204772,1.4647999660836324,0.9575071467124461,-0.589306225211641,62.620813376429616,9.0,-11.993110821533707,1
3043,0.7705796551067878,3.0225240393276636,1.0,10.660698816911035,-0.9396466484202459,4.0,2.245975405115132,4.7971714618466725,0.0,2.712394218085958,3.7297337457602935,4.626191583809865,12.439581624526713,21.89540513923811,-5.175370826607059,0.0,4.119276101073474,0.0,31.0,-107.44134334949715,14.155371513579025,415.09447543383897,47.35456075831718,94.48975148518099,272.8737950307693,388.4201812564651,19.442878661521355,429.71216366267834,95.8551410241869,-0.19945537805606728,3.8809059994109463,5.0,13.461141214291562,-0.9207864454848811,0.3222085657788938,57.84183988545371,90.04047062232047,29.485270692444487,133.636208168307,1
3044,1.0,1.6111485115139508,1.0,2.1986734151454925,0.0,4.000488825342713,0.0,2.8025587644737153,0.0,3.4101546684479978,27.524332797088523,20.69558936195363,36.467540041579355,13.241296106907239,30.51099940059359,0.0,4.891517177051329,0.0,-3.264050129972966,108.40252416584693,10.740020603349235,10.532526169738286,-0.21889201813827697,7.484115476846922,28.474065807476656,114.26720765565643,2.2969809497418865,49.32865086966158,-54.22475270130842,10.33262067233225,0.2106994590710004,1.7655159889577623,5.878484374437286,0.24563088404597277,0.2826556704125459,-15.322590045141848,67.5504007164087,28.932055402055838,21.988705450196182,1
3045,2.3040010907880903,-2.873394615489179,1.0,2.851587596259721,-0.7048914502114149,9.978712282181505,0.0,-2.542407726635047,7.70057774326701,-0.2679412336872087,7.0,-1.5950130064441979,8.457717318746848,3.0405632825698996,112.89561148390436,8.28587516213807,3.1163766121102547,0.0,7.3444276694782,495.3113444229042,63.938848248604344,299.6838078526658,134.47410652821318,293.2506969105898,31.14637632755429,61.32032620724293,298.97611804544886,-19.594460556414788,87.63267397875316,2.3057331585438523,5.687162567253068,5.3076703978037205,2.113761724487609,-0.49607346165923416,0.5082973123031389,360.239348846904,216.54547641799618,15.665586074939949,284.21171594421367,1
3046,1.0,1.0,1.0,12.662607243210758,4.560809423081275,3.3200167775397427,0.0,1.3290979003984416,-0.3664603703053597,1.0949577369217847,4.171061581731202,7.769407114539199,-0.2588566284973053,-0.8678522660284973,78.13536694890449,2.2313686279862788,20.90612805111263,0.0,40.61050149800391,41.361229815157714,225.3665467110976,125.49083765942191,37.86686171029325,13.831417078645451,27.996697853618357,-24.95849207520645,149.62510588039072,123.6696931121942,25.148267278606685,1.8250758017724988,6.193349893728084,19.247052120465973,4.772958043583242,0.829809881384818,0.2992065679529125,23.8710771395802,30.589188819317286,159.74158589479316,47.1604382023844,1
3047,0.5254424268307452,2.0,1.7732865271771197,2.1887252352436555,0.0,1.9448274809136068,0.0,1.0,0.0,0.0,18.40838251062573,10.192203747718006,2.308805872377201,2.4922708641887192,154.3055241089341,0.0,0.0,1.6311291616638852,0.8589408998431223,-85.07279025006707,79.72779994937943,255.9924993811386,130.47407851244617,121.19119678494032,57.24807591004912,101.871478518001,20.609312226753058,42.68929333949774,196.4495371751569,5.111165159952289,0.38438308392560994,5.402288261704662,5.480324922855727,4.488188806570475,0.2623232858138424,40.16583373748268,69.95021307508134,3.0,3.6289220248969736,1
3048,1.0,0.9500142839221661,-1.3179660702843243,5.105191878191423,0.0,6.321469183880965,0.0,1.0,17.455567981368933,1.0,-0.9987167875074343,18.68366150868972,21.716366408454007,1.0,132.95211468999838,-0.5913775649520593,-0.010898512932087101,0.0,16.462440127889593,49.095207872133784,-5.432692929171873,430.17145932196456,90.4135150712355,170.63875630467217,82.25079394506625,154.1004439241101,-8.02424510938603,42.0686232931945,38.80954636799261,4.126445277818136,11.459737267796166,9.08540907901621,-2.8278821008986923,2.213438890419602,-0.062106443354707275,-2.269447326476831,1558.477237065516,4.006115980069179,30.162594624143548,1
3049,1.0,1.0,1.0,24.539998500124597,2.626862469020955,10.47104204306525,1.0,0.7899155607865121,0.0,-0.06168108991798171,46.0250068011205,69.52168378708197,11.085169189994899,8.124537767809212,17.798440900070602,-0.38184632255983963,3.239223897860313,2.976120853394855,0.19494009951906133,182.5382737711162,56.05301824388765,260.19742786666814,100.74888293353168,316.9331606340892,94.15004952191735,103.28646975542415,106.24884387695121,75.77140861839746,404.41628118228977,2.0,6.672665732008471,13.91440527351,12.473495161318237,2.7578381439566826,-0.06627414236356033,19.842555963383678,277.4919103551992,50.39552077133013,1.5986607869115956,1
3050,1.0,1.0,1.0,-0.2653399334536557,5.919194450858849,10.749270808762898,2.873646652351863,2.0,786.2006766232959,26.585217821679766,-4.882099123779,18.22802174032937,1.1106680006020828,-2.852695612740156,2.8838378407645497,4.0,0.0,0.0,8.890993160420686,393.08958379764425,16.0,205.24531632266314,11.261102216433777,1969.894651545938,37.02929968873128,178.61885161699433,53.30526744784742,25.028630981333002,62.41932021858797,31.427156887897567,29.27009698979944,-1.9011970258733606,11.709254415059,0.0,0.4331750114801547,4.753604483568265,124.57560849182335,27.312504976640007,8.186075772189708,1
3051,5.351313586365883,1.128604534755385,1.0,3.3134462807274083,0.0,4.0,-1.4290444096893,5.54788353838781,0.0,4.269312476865795,62.35692951449791,44.13307795379111,30.733381441406188,3.389170011768835,7.0,1.935225878028492,0.0,-1.15759485343257,87.60296716989996,167.38542580920512,59.60991669830892,6607.521008619429,63.80639158572641,291.0085078184441,859.7146840573849,69.77849299187287,8.736318147366568,219.905231024765,43.2135236249369,31.30324431633102,1.0825023414262316,2.860071792565284,1.0,1.0,1.8640714186622551,41.55858929492426,12.0,66.30768118490236,296.2528076022636,1
